SubRegion,run,ID,p1,p2,doc,dob,dod,female,founder,X,Y,l0a0,l0a1,l1a0,l1a1,l2a0,l2a1,l3a0,l3a1,l4a0,l4a1,l5a0,l5a1,l6a0,l6a1,l7a0,l7a1,l8a0,l8a1,l9a0,l9a1,l10a0,l10a1,l11a0,l11a1,l12a0,l12a1,l13a0,l13a1,
0,0,662,102,152,4,0,-1,false,false,36,61,9,6,10,2,18,17,5,6,8,5,13,13,4,8,15,10,16,16,8,8,3,0,2,1,1,3,2,2,
0,0,664,102,196,4,0,-1,true,false,35,62,9,6,2,2,18,17,5,11,5,5,13,11,8,15,15,0,16,16,8,12,1,0,2,3,1,1,2,2,
0,0,666,102,152,4,0,-1,true,false,38,63,6,3,2,2,18,18,11,6,5,4,13,13,4,19,11,10,16,8,12,8,1,0,2,2,1,3,2,2,
0,0,668,102,212,4,0,-1,false,false,32,66,9,13,2,6,18,17,11,11,8,4,11,13,8,19,15,10,16,0,12,16,1,2,0,3,1,0,2,1,
0,0,672,102,196,4,0,-1,false,false,36,61,6,6,10,11,18,17,5,3,5,5,11,19,8,4,11,0,16,16,12,12,1,0,0,0,1,1,2,2,
0,0,675,102,152,4,0,-1,true,false,34,60,6,3,2,6,18,18,11,6,5,4,11,13,8,8,15,10,16,8,8,2,1,0,0,1,1,3,2,0,
0,0,676,102,152,4,0,-1,false,false,40,65,9,3,2,2,18,18,5,6,8,5,13,13,4,19,15,11,16,16,8,2,1,0,0,1,1,1,2,0,
0,0,680,102,212,4,0,-1,false,false,36,61,6,13,2,10,18,17,5,11,5,9,13,3,8,1,15,17,16,0,8,16,1,2,2,3,1,0,2,0,
0,0,682,102,212,4,0,-1,true,false,34,66,9,13,10,10,18,14,5,3,8,4,11,3,4,19,15,10,16,0,8,16,3,2,0,3,1,0,2,1,
0,0,684,102,152,4,0,-1,false,false,38,61,6,3,2,6,18,17,5,6,5,5,13,13,8,8,11,11,16,16,12,2,1,0,0,2,1,3,2,0,
0,0,688,102,196,4,0,-1,false,false,31,55,6,19,10,2,18,17,5,3,8,8,11,19,4,15,11,0,16,3,8,1,3,0,2,3,1,1,2,2,
0,0,689,102,196,4,0,-1,false,false,32,67,9,6,10,2,18,18,11,3,8,8,13,19,4,15,11,0,16,3,12,1,1,0,2,0,1,0,2,1,
0,0,690,102,196,4,0,-1,true,false,34,56,6,6,10,11,18,18,11,11,5,5,13,19,4,4,15,11,16,16,12,1,1,0,2,0,1,0,2,1,
0,0,691,102,196,4,0,-1,false,false,41,59,9,19,2,2,18,17,11,3,5,5,11,11,4,15,11,0,16,16,8,1,3,0,2,3,1,0,2,2,
0,0,696,102,196,4,0,-1,false,false,34,58,6,6,10,11,18,17,11,3,5,5,11,11,8,4,15,0,16,16,12,1,1,0,2,3,1,1,2,1,
0,0,698,102,143,4,0,-1,false,false,35,63,9,13,10,6,18,17,11,11,5,9,11,13,8,4,11,9,16,0,12,16,1,2,2,1,1,0,2,0,
0,0,700,102,152,4,0,-1,false,false,34,59,9,3,2,2,18,17,11,6,8,4,13,13,4,8,15,10,16,16,12,8,1,0,0,2,1,1,2,0,
0,0,703,102,196,4,0,-1,true,false,38,61,9,19,10,11,18,18,5,3,8,8,11,11,4,4,15,11,16,3,8,12,3,0,2,3,1,1,2,2,
0,0,704,102,212,4,0,-1,false,false,32,75,9,13,10,6,18,14,5,3,8,9,13,13,4,19,15,17,16,0,12,16,1,2,2,3,1,2,2,1,
0,0,705,102,196,4,0,-1,true,false,31,55,6,19,10,2,18,17,11,3,5,5,13,19,4,15,11,0,16,3,12,12,3,0,2,0,1,1,2,2,
0,0,706,102,196,4,0,-1,false,false,39,59,9,6,10,11,18,18,5,11,5,5,13,19,8,4,11,11,16,16,12,12,1,0,2,0,1,0,2,1,
0,0,707,102,196,4,0,-1,true,false,31,54,6,6,10,2,18,18,5,11,5,5,13,11,4,15,11,0,16,16,12,12,1,0,0,0,1,1,2,1,
0,0,708,102,196,4,0,-1,true,false,32,61,9,6,2,2,18,18,5,3,8,8,11,19,4,4,15,11,16,3,8,12,3,0,0,0,1,0,2,2,
0,0,709,102,196,4,0,-1,true,false,32,62,9,19,10,11,18,18,5,3,8,8,13,19,4,15,15,11,16,3,8,12,3,0,0,3,1,0,2,2,
0,0,711,102,196,4,0,-1,false,false,33,58,6,6,2,2,18,18,5,3,8,8,13,11,8,4,15,0,16,16,8,12,1,0,0,3,1,0,2,1,
-1,0,716,102,196,4,0,-1,false,false,34,160,6,6,2,2,18,17,11,3,5,5,11,19,8,4,11,0,16,16,8,1,3,0,2,3,1,0,2,2,
0,0,718,102,196,4,0,-1,false,false,31,52,9,6,2,11,18,17,11,3,5,5,13,11,8,4,15,0,16,3,12,12,3,0,0,0,1,1,2,2,
0,0,720,102,196,4,0,-1,true,false,34,57,6,19,10,11,18,17,11,11,5,8,11,11,4,15,11,0,16,3,12,1,1,0,0,0,1,1,2,1,
0,0,721,102,93,4,0,-1,false,false,32,57,9,13,10,10,18,4,5,13,5,2,11,3,8,4,15,9,16,5,12,16,3,2,2,3,1,2,2,1,
0,0,722,102,143,4,0,-1,false,false,39,61,9,3,10,6,18,14,11,11,8,4,11,13,4,4,11,9,16,0,8,16,1,2,2,1,1,3,2,0,
0,0,725,102,196,4,0,-1,false,false,31,44,9,19,2,2,18,17,11,3,5,8,11,19,8,15,11,0,16,3,8,1,3,0,2,3,1,1,2,2,
0,0,726,102,196,4,0,-1,false,false,40,60,9,6,10,11,18,18,11,11,8,5,11,11,4,4,15,11,16,16,12,12,1,0,2,0,1,1,2,1,
0,0,727,102,196,4,0,-1,true,false,32,66,6,6,2,11,18,17,5,11,8,5,11,11,4,15,15,0,16,16,12,1,3,0,0,0,1,1,2,2,
0,0,728,102,212,4,0,-1,true,false,31,51,6,13,10,10,18,17,11,11,5,4,13,3,8,1,11,17,16,0,8,16,3,2,2,3,1,0,2,0,
0,0,729,102,212,4,0,-1,true,false,34,61,9,13,10,6,18,14,11,11,8,4,11,3,4,1,11,10,16,5,12,16,3,2,0,3,1,0,2,0,
0,0,730,102,196,4,0,-1,true,false,40,58,6,19,10,2,18,17,5,3,5,5,13,19,8,4,15,11,16,16,12,1,1,0,0,0,1,0,2,2,
0,0,732,102,196,4,0,-1,false,false,32,61,6,6,10,2,18,18,5,3,8,5,11,19,8,15,11,11,16,16,8,12,3,0,2,3,1,0,2,2,
0,0,733,102,196,4,0,-1,false,false,35,58,6,6,2,2,18,17,5,3,8,8,13,19,8,15,15,0,16,3,8,1,1,0,0,0,1,1,2,1,
0,0,740,102,196,4,0,-1,true,false,34,50,6,6,10,2,18,17,11,11,5,5,13,11,4,15,15,0,16,16,12,1,3,0,0,0,1,0,2,1,
0,0,743,44,102,4,0,-1,false,false,9,50,14,9,8,2,2,18,7,11,0,5,19,13,10,8,19,11,15,16,9,12,0,3,0,2,0,1,2,2,
0,0,747,44,207,4,0,-1,true,false,9,41,14,15,17,17,14,19,15,15,19,19,10,19,10,10,19,10,10,10,9,18,2,3,1,2,0,0,2,2,
0,0,748,44,207,4,0,-1,false,false,15,41,15,15,8,17,14,14,15,7,19,19,10,2,7,7,19,19,10,6,9,0,2,3,0,2,0,3,2,3,
0,0,751,44,207,4,0,-1,true,false,11,38,14,15,17,17,14,14,7,7,0,19,19,19,10,7,19,10,15,6,9,0,2,3,1,1,0,3,2,3,
0,0,752,44,207,4,0,-1,false,false,11,55,15,13,8,17,2,19,7,7,0,19,10,19,10,10,19,19,15,10,0,0,0,3,0,2,0,0,2,3,
0,0,754,44,207,4,0,-1,true,false,18,44,14,15,8,17,14,14,15,7,0,0,10,2,10,7,6,19,15,10,0,0,0,3,1,1,0,0,2,2,
0,0,755,44,207,4,0,-1,false,false,16,41,15,15,8,17,2,19,7,7,19,19,10,2,7,10,19,10,10,6,9,18,2,3,0,1,0,0,2,3,
0,0,756,44,207,4,0,-1,false,false,8,46,15,15,17,17,14,19,7,15,19,0,19,2,10,10,6,10,10,6,0,0,2,3,0,1,0,0,2,2,
0,0,758,44,207,4,0,-1,false,false,11,40,14,15,8,8,2,19,7,7,0,0,19,2,7,7,19,10,10,6,9,0,2,3,0,2,0,0,2,2,
0,0,760,44,102,4,0,-1,false,false,15,41,14,9,17,10,14,18,7,11,19,8,19,13,10,8,19,11,10,16,9,8,0,3,1,0,0,1,2,2,
0,0,761,44,207,4,0,-1,false,false,10,43,14,15,8,17,2,14,15,7,19,19,10,19,7,10,19,19,15,10,9,18,0,3,1,1,0,3,2,3,
0,0,762,44,207,4,0,-1,true,false,8,33,15,13,8,8,14,19,7,15,0,0,10,19,7,7,19,19,15,10,0,18,2,3,1,1,0,3,2,2,
0,0,764,44,207,4,0,-1,true,false,9,58,15,15,17,17,14,19,7,15,0,19,10,2,7,7,6,19,15,6,9,0,0,3,1,2,0,0,2,2,
0,0,765,44,207,4,0,-1,false,false,11,39,15,13,8,8,2,19,15,7,0,0,19,19,10,10,19,19,15,6,9,0,0,3,1,1,0,3,2,3,
0,0,766,44,207,4,0,-1,false,false,8,58,14,15,8,8,2,19,15,7,19,19,19,2,10,10,6,10,15,10,0,18,0,3,1,1,0,3,2,2,
-1,0,768,44,207,4,0,-1,true,false,11,-55,14,13,17,17,14,14,7,7,19,0,10,19,10,10,6,19,15,6,9,18,0,3,0,1,0,3,2,2,
0,0,771,44,207,4,0,-1,true,false,9,47,15,15,17,8,14,19,15,15,0,0,19,19,7,7,19,10,15,10,9,18,2,3,0,1,0,0,2,3,
0,0,772,44,207,4,0,-1,false,false,9,37,14,13,8,17,2,19,15,7,19,0,10,19,7,10,6,19,10,10,9,18,0,3,1,1,0,0,2,2,
0,0,774,44,207,4,0,-1,false,false,8,38,15,15,17,17,14,19,7,15,0,19,10,19,10,7,6,10,10,10,9,18,2,3,0,2,0,3,2,2,
0,0,779,44,207,4,0,-1,false,false,11,43,14,15,8,8,2,14,15,15,19,19,19,19,10,10,6,10,10,10,0,18,2,3,1,1,0,3,2,2,
0,0,784,96,200,4,0,-1,true,false,26,27,11,11,3,15,2,2,10,6,18,7,18,18,19,19,17,15,19,8,5,18,2,0,0,0,2,1,3,2,
0,0,788,96,200,4,0,-1,false,false,26,32,11,3,19,15,2,15,10,14,18,2,18,18,9,19,10,15,3,12,2,5,3,0,0,1,2,1,3,2,
0,0,789,96,226,4,0,-1,false,false,27,28,11,3,3,16,17,19,18,4,18,9,18,13,19,19,10,10,19,14,5,9,3,1,1,2,1,0,3,0,
0,0,791,96,200,4,0,-1,true,false,30,29,3,3,3,15,2,15,18,14,18,2,13,14,19,19,10,15,19,12,5,18,3,0,1,1,1,1,3,2,
0,0,793,96,200,4,0,-1,true,false,32,26,11,11,19,15,17,2,18,14,18,2,18,18,9,19,17,15,19,8,5,18,3,0,0,1,1,1,3,2,
0,0,797,96,200,4,0,-1,true,false,26,29,3,3,19,15,2,15,10,14,4,2,18,18,9,12,10,15,3,12,2,18,2,0,1,0,2,1,3,2,
0,0,798,96,200,4,0,-1,false,false,26,24,3,11,3,15,2,15,10,14,18,7,18,18,9,12,10,15,3,8,5,18,3,0,0,1,1,1,3,2,
0,0,799,96,200,4,0,-1,true,false,26,10,3,11,19,15,17,15,10,14,18,2,13,14,9,12,10,15,3,8,5,5,2,0,0,0,1,1,3,2,
0,0,805,96,200,4,0,-1,false,false,26,29,3,11,19,19,2,15,18,14,4,7,18,14,19,12,10,15,19,8,2,5,2,0,1,0,1,1,3,2,
0,0,813,96,200,4,0,-1,false,false,24,37,11,11,19,15,17,2,18,14,4,7,18,14,19,12,17,15,19,12,5,5,3,0,1,1,2,1,3,2,
0,0,819,96,200,4,0,-1,false,false,23,34,3,11,19,15,17,15,18,14,18,2,18,18,9,12,10,15,3,8,5,18,2,0,1,1,1,1,3,2,
0,0,822,96,200,4,0,-1,false,false,30,29,3,3,19,15,17,2,10,14,4,2,13,14,19,19,10,15,3,8,2,5,2,0,1,0,1,1,3,2,
0,0,824,96,200,4,0,-1,true,false,23,36,11,11,3,19,2,2,10,6,4,2,13,18,9,12,10,15,19,8,5,5,3,0,1,1,2,1,3,2,
0,0,826,96,200,4,0,-1,true,false,24,36,3,3,3,15,17,2,18,14,4,2,18,14,19,12,17,15,19,12,2,5,3,0,0,1,2,1,3,2,
0,0,827,96,200,4,0,-1,false,false,30,29,11,3,3,15,17,15,10,14,18,7,18,14,19,12,10,15,3,12,5,18,3,0,1,1,2,1,3,2,
0,0,830,96,200,4,0,-1,false,false,32,29,11,3,3,15,2,2,18,6,18,7,13,18,19,19,17,15,19,12,2,5,3,0,0,1,1,1,3,2,
0,0,840,96,200,4,0,-1,false,false,24,30,3,11,3,15,17,15,10,14,18,7,18,18,9,19,10,15,3,8,2,18,2,0,1,0,2,1,3,2,
0,0,853,96,200,4,0,-1,false,false,25,20,3,3,3,19,17,2,18,6,4,7,18,14,19,12,17,15,19,12,5,18,3,0,1,1,1,1,3,2,
0,0,854,96,200,4,0,-1,true,false,23,29,3,11,19,15,17,15,10,6,4,7,18,18,9,12,10,15,3,8,5,5,3,0,1,0,2,1,3,2,
0,0,858,96,200,4,0,-1,true,false,25,9,11,11,3,15,17,15,18,14,18,7,18,14,19,12,17,15,3,8,2,18,3,0,1,0,2,1,3,2,
0,0,863,100,215,4,0,-1,true,false,46,28,15,0,16,1,16,13,14,1,1,17,12,12,16,4,17,13,0,3,0,0,1,2,2,2,1,3,3,0,
0,0,864,100,215,4,0,-1,false,false,50,23,3,3,8,1,16,13,14,1,7,17,9,12,7,6,17,16,0,3,0,10,3,2,2,1,1,1,3,3,
0,0,865,100,215,4,0,-1,false,false,47,23,3,0,8,1,13,13,13,1,1,1,9,3,7,4,17,16,12,3,0,0,1,2,2,2,3,3,3,0,
0,0,866,100,215,4,0,-1,false,false,46,30,3,0,16,1,16,13,13,1,7,1,9,12,16,4,17,16,12,3,0,0,1,2,2,1,1,3,3,3,
-1,0,869,100,215,4,0,-1,false,false,47,-33,3,0,16,1,16,13,13,1,7,1,12,3,7,4,14,13,12,16,0,10,1,2,2,1,1,1,3,3,
0,0,870,100,215,4,0,-1,true,false,46,14,15,0,16,1,13,4,14,1,1,17,9,12,7,4,14,13,0,3,0,10,3,2,2,1,3,1,3,3,
0,0,871,100,215,4,0,-1,false,false,48,44,3,0,8,1,13,4,13,1,7,1,9,3,16,6,17,13,12,16,0,0,1,2,2,2,3,1,3,0,
1,0,876,100,215,4,0,-1,true,false,55,26,3,0,8,8,13,4,13,1,1,1,9,3,16,6,17,13,0,3,0,0,1,2,2,1,3,1,3,0,
0,0,878,100,215,4,0,-1,true,false,48,21,3,3,8,8,16,4,13,1,7,1,9,3,7,4,17,16,12,3,10,0,3,2,2,1,3,1,3,3,
-1,0,880,100,215,4,0,-1,false,false,45,-16,3,0,16,1,13,4,13,1,7,17,9,12,7,4,14,13,0,16,0,10,3,2,2,2,3,3,3,3,
0,0,884,100,215,4,0,-1,true,false,48,15,3,3,8,8,16,13,14,1,1,1,12,12,7,4,17,16,12,16,10,0,3,2,2,1,1,3,3,3,
0,0,885,100,215,4,0,-1,false,false,49,23,3,0,16,8,13,13,13,1,7,17,9,3,7,6,14,16,12,3,0,10,3,2,2,1,3,3,3,0,
0,0,889,100,215,4,0,-1,false,false,46,8,15,3,8,1,13,13,14,1,1,1,12,12,16,6,17,16,0,16,10,0,1,2,2,2,1,1,3,3,
0,0,891,100,215,4,0,-1,true,false,48,18,15,3,8,1,13,4,13,1,7,17,9,12,16,4,14,16,0,16,10,10,1,2,2,1,1,1,3,0,
0,0,893,100,215,4,0,-1,true,false,48,5,15,3,8,8,16,13,14,1,7,17,9,12,7,4,17,13,0,3,0,0,1,2,2,2,1,1,3,0,
0,0,894,100,215,4,0,-1,false,false,45,25,3,3,8,1,16,13,14,1,1,17,9,12,7,6,14,16,12,3,0,0,1,2,2,1,3,3,3,3,
0,0,896,100,215,4,0,-1,true,false,46,19,3,0,8,1,16,13,13,1,1,17,9,12,7,4,14,16,0,16,10,0,1,2,2,1,1,1,3,0,
-1,0,899,100,215,4,0,-1,false,false,45,-707,15,0,8,8,13,13,14,1,7,1,12,3,7,6,17,16,12,16,10,0,1,2,2,1,3,3,3,0,
0,0,900,100,215,4,0,-1,true,false,46,20,15,3,8,1,13,13,13,1,1,17,9,12,16,6,14,13,0,3,10,0,3,2,2,2,1,1,3,0,
0,0,901,100,215,4,0,-1,true,false,46,17,3,3,16,8,13,4,13,1,7,17,9,12,16,4,14,16,0,3,10,10,3,2,2,2,3,3,3,0,
0,0,902,100,215,4,0,-1,false,false,48,21,15,0,16,1,13,13,13,1,1,17,9,12,7,4,14,16,0,16,0,10,3,2,2,2,3,1,3,0,
0,0,906,93,146,4,0,-1,true,false,45,57,13,3,6,6,14,17,3,6,2,4,12,16,1,9,9,10,13,0,16,9,2,3,3,1,3,3,1,3,
0,0,907,93,212,4,0,-1,false,false,42,50,13,13,6,6,14,17,13,11,2,9,12,13,1,1,17,17,13,0,15,16,0,3,2,3,3,2,1,0,
0,0,908,93,192,4,0,-1,false,false,42,52,13,3,6,16,14,0,13,4,2,4,12,14,1,19,17,15,13,14,16,18,2,3,3,1,3,0,0,3,
0,0,909,93,212,4,0,-1,false,false,45,58,13,13,6,10,14,14,3,3,2,9,3,13,4,1,9,17,5,0,16,16,0,3,3,3,2,0,0,0,
0,0,910,93,214,4,0,-1,false,false,42,54,13,13,6,6,14,14,13,3,2,9,3,13,1,1,17,9,5,0,16,15,0,1,2,2,3,0,1,0,
0,0,911,93,214,4,0,-1,true,false,45,54,13,13,10,6,4,4,3,3,2,9,3,13,1,9,9,9,5,0,16,9,2,1,2,1,2,0,1,0,
-1,0,913,93,214,4,0,-1,true,false,44,108,13,13,10,6,14,4,3,3,2,9,12,12,1,1,17,9,13,5,16,15,0,1,2,1,2,0,0,0,
0,0,914,93,214,4,0,-1,false,false,42,64,13,13,10,6,14,4,3,3,2,9,3,12,4,1,9,9,13,0,16,15,2,1,3,2,2,3,1,0,
0,0,916,93,214,4,0,-1,true,false,42,34,13,13,10,10,4,14,3,3,2,9,3,13,1,1,9,9,5,5,16,9,0,1,3,2,3,3,1,0,
0,0,918,93,214,4,0,-1,false,false,45,50,13,13,10,10,14,14,3,3,9,9,12,13,1,1,9,9,13,5,15,15,0,1,2,2,3,3,1,0,
0,0,919,93,214,4,0,-1,false,false,46,55,13,13,10,10,4,14,3,3,2,9,3,12,4,1,17,9,13,5,16,15,0,1,3,1,3,0,1,0,
0,0,924,93,143,4,0,-1,false,false,43,53,13,3,10,6,14,14,3,3,2,9,12,12,1,4,9,9,5,13,15,16,2,1,2,2,3,3,1,0,
0,0,926,93,192,4,0,-1,true,false,43,52,13,3,6,1,4,0,3,4,9,2,3,14,1,19,9,15,5,3,16,18,0,3,3,2,3,0,1,3,
0,0,928,93,212,4,0,-1,true,false,45,55,13,13,10,10,14,14,13,11,9,4,12,13,4,1,9,17,13,5,15,16,0,3,2,3,2,2,0,0,
0,0,930,93,143,4,0,-1,false,false,49,55,13,3,10,6,4,17,3,11,9,4,12,12,4,4,17,9,13,13,15,9,0,1,3,1,3,0,0,0,
0,0,932,93,214,4,0,-1,false,false,42,52,13,13,10,10,4,4,13,3,2,9,12,12,4,9,17,9,13,5,15,9,2,1,2,1,2,3,1,0,
0,0,934,93,214,4,0,-1,true,false,45,57,13,13,6,10,14,4,13,3,9,9,12,13,1,1,17,9,13,0,16,15,2,1,2,1,3,0,0,0,
0,0,937,93,214,4,0,-1,true,false,47,56,13,13,6,10,14,4,3,3,9,9,12,13,1,1,9,9,5,0,16,15,2,1,2,2,3,0,1,0,
0,0,938,93,143,4,0,-1,true,false,43,45,13,13,6,6,4,14,3,11,2,9,3,12,1,4,17,9,13,13,16,9,0,1,3,1,3,3,1,0,
0,0,939,93,214,4,0,-1,true,false,42,64,13,13,6,10,14,4,13,3,2,9,12,13,4,1,17,9,13,0,16,15,0,1,3,1,3,0,1,0,
0,0,941,93,214,4,0,-1,false,false,47,56,13,13,10,10,4,4,13,3,2,9,3,12,1,1,9,9,5,0,16,9,0,1,3,1,3,0,1,0,
0,0,942,93,192,4,0,-1,true,false,44,58,13,10,10,1,4,19,13,4,2,2,3,14,1,7,17,15,5,3,16,16,0,3,3,2,2,0,1,3,
0,0,945,93,214,4,0,-1,false,false,43,56,13,13,6,6,14,4,3,3,9,9,12,12,1,1,9,9,13,0,16,15,2,1,3,2,3,3,0,0,
-1,0,949,93,214,4,0,-1,false,false,44,102,13,13,10,10,14,4,3,3,9,9,12,13,1,9,17,9,5,5,15,9,2,1,3,1,3,3,0,0,
0,0,950,93,214,4,0,-1,true,false,42,49,13,13,6,6,4,4,3,3,9,9,12,12,4,9,17,9,13,0,16,9,0,1,3,2,3,0,0,0,
0,0,951,93,214,4,0,-1,true,false,45,56,13,13,6,6,4,4,3,3,2,9,3,12,4,9,17,9,5,5,15,9,2,1,2,2,2,3,1,0,
0,0,953,93,214,4,0,-1,true,false,43,61,13,13,6,6,4,14,13,3,2,9,12,13,1,1,17,9,5,0,15,9,2,1,3,2,3,3,0,0,
0,0,954,93,220,4,0,-1,true,false,42,49,13,6,10,10,4,18,3,11,9,8,3,11,1,19,9,9,13,16,15,12,2,3,3,2,3,3,0,1,
0,0,955,93,143,4,0,-1,false,false,42,35,13,13,10,6,14,14,3,11,9,4,12,12,4,4,9,9,13,0,16,16,2,1,2,1,3,3,0,0,
0,0,956,93,214,4,0,-1,false,false,45,56,13,13,10,6,4,14,3,3,2,9,3,12,4,9,17,9,5,0,16,15,2,1,2,2,3,3,0,0,
0,0,962,93,102,4,0,-1,true,false,46,60,13,6,10,10,4,18,3,11,9,8,3,13,1,4,9,15,13,16,15,8,0,1,2,0,2,1,1,2,
0,0,966,93,214,4,0,-1,true,false,43,53,13,13,10,6,14,14,3,3,9,9,3,13,4,9,17,9,13,0,15,15,0,1,2,2,2,0,1,0,
0,0,967,93,143,4,0,-1,false,false,44,55,13,3,6,6,4,17,13,11,2,4,12,13,4,4,17,10,13,0,16,9,2,1,3,1,3,0,1,0,
0,0,968,93,214,4,0,-1,true,false,43,56,13,13,6,10,4,4,13,3,9,9,12,13,4,1,9,9,13,0,16,9,0,1,3,1,3,3,1,0,
0,0,969,93,143,4,0,-1,false,false,48,55,13,3,6,6,14,17,13,3,9,4,12,13,4,4,17,10,13,0,15,9,0,1,2,2,3,0,1,0,
-1,0,970,93,192,4,0,-1,true,false,44,-3030,13,3,10,16,4,0,3,10,2,2,3,14,1,19,9,15,13,14,16,18,0,3,2,1,2,2,0,0,
0,0,971,93,214,4,0,-1,false,false,45,95,13,13,10,10,4,14,3,3,2,9,3,13,4,9,9,9,13,5,16,15,0,1,2,1,3,0,0,0,
0,0,976,93,54,4,0,-1,true,false,44,60,13,17,6,9,4,19,13,11,2,1,3,2,1,2,17,10,13,6,15,9,2,3,3,2,2,0,1,3,
0,0,977,93,192,4,0,-1,true,false,45,45,13,10,6,16,14,19,13,10,9,2,3,16,4,7,17,15,13,14,16,18,0,3,3,2,2,0,1,3,
0,0,980,93,212,4,0,-1,false,false,48,55,13,13,6,6,4,14,3,3,9,4,3,3,1,19,17,17,5,0,16,16,2,3,3,3,3,0,1,0,
0,0,985,105,54,4,0,-1,true,false,43,81,2,13,13,3,2,18,2,11,18,1,12,2,19,2,16,10,7,6,12,9,3,1,1,2,2,0,3,0,
0,0,990,121,133,4,0,-1,true,false,42,27,3,8,1,17,13,18,1,7,1,15,12,10,16,4,17,7,0,16,0,12,1,0,1,0,1,3,3,2,
0,0,992,121,236,4,0,-1,true,false,47,23,3,5,16,15,13,0,14,10,5,4,3,14,4,12,16,4,0,3,0,2,1,0,2,0,1,2,3,3,
0,0,995,116,142,4,0,-1,true,false,30,45,10,12,1,15,15,17,4,14,14,7,5,2,12,4,10,15,12,19,9,2,1,2,1,0,2,2,2,3,
0,0,997,116,189,4,0,-1,false,false,28,35,11,11,15,1,17,17,6,10,14,4,5,13,12,12,19,10,8,3,9,18,3,0,2,2,1,2,2,3,
0,0,998,116,176,4,0,-1,true,false,27,27,10,3,15,19,15,19,6,4,14,18,13,18,12,4,10,4,12,4,9,16,1,2,2,0,2,2,2,2,
0,0,999,116,176,4,0,-1,false,false,29,49,11,3,1,19,17,15,4,4,2,14,5,13,12,4,10,19,12,4,9,16,3,2,2,1,1,2,2,0,
0,0,1000,116,200,4,0,-1,true,false,28,39,11,11,15,19,15,15,6,14,14,2,5,18,12,19,10,15,8,12,2,18,3,0,2,1,2,1,2,2,
0,0,1001,116,142,4,0,-1,false,false,29,44,10,12,15,15,15,2,4,4,2,4,5,13,12,4,10,15,12,19,9,16,1,2,2,0,2,1,2,2,
0,0,1002,116,189,4,0,-1,true,false,30,32,11,12,15,1,17,0,4,10,14,4,13,13,12,12,19,19,12,3,9,9,3,0,2,2,2,1,2,3,
0,0,1004,116,200,4,0,-1,false,false,30,27,10,3,15,19,15,2,6,6,2,2,13,14,12,12,19,15,8,12,9,5,1,0,1,0,1,1,2,2,
0,0,1005,116,200,4,0,-1,true,false,27,32,11,11,15,15,15,2,4,14,2,2,5,14,12,12,19,15,8,12,9,5,3,2,2,1,2,1,2,2,
0,0,1006,116,200,4,0,-1,false,false,32,34,10,3,15,15,17,2,6,14,2,2,13,14,12,19,10,15,8,12,9,18,1,0,2,1,1,1,2,2,
0,0,1008,116,114,4,0,-1,true,false,30,35,11,12,15,1,17,19,6,8,2,1,5,12,12,4,19,7,12,5,2,4,3,0,2,1,2,0,2,2,
0,0,1009,116,189,4,0,-1,true,false,34,33,11,11,15,1,17,0,4,10,2,4,5,14,12,7,10,10,8,3,2,18,1,0,1,2,2,1,2,3,
0,0,1010,116,200,4,0,-1,false,false,35,37,10,11,15,19,15,2,4,6,14,2,13,18,12,19,19,15,8,12,2,5,3,2,1,1,1,1,2,2,
0,0,1011,116,176,4,0,-1,false,false,34,33,10,3,15,15,15,15,6,4,2,18,13,18,12,12,10,4,8,12,2,16,1,2,1,1,1,1,2,2,
0,0,1018,116,200,4,0,-1,true,false,30,31,11,11,1,15,15,2,4,6,2,2,13,14,12,12,19,15,8,12,2,18,3,2,1,0,1,1,2,2,
0,0,1021,116,142,4,0,-1,false,false,30,39,10,12,1,15,17,17,6,4,2,4,5,13,12,12,10,15,8,19,2,2,3,2,1,0,1,1,2,3,
0,0,1022,116,176,4,0,-1,true,false,32,34,11,11,1,15,17,19,4,18,2,18,5,13,12,12,10,19,12,12,9,2,3,2,2,0,1,2,2,0,
0,0,1023,116,143,4,0,-1,true,false,30,37,11,13,15,6,15,14,4,3,14,4,13,13,12,4,10,10,8,13,2,16,1,2,1,1,1,0,2,0,
0,0,1024,116,189,4,0,-1,true,false,29,30,10,11,15,15,15,0,4,10,2,4,13,13,12,12,10,10,12,3,9,18,1,0,2,2,1,1,2,3,
0,0,1025,116,200,4,0,-1,true,false,30,39,11,11,15,19,17,2,4,6,2,2,5,14,12,19,19,15,12,12,9,5,1,0,2,0,2,1,2,2,
0,0,1026,116,96,4,0,-1,false,false,29,34,11,3,1,3,17,2,4,18,14,18,13,13,12,9,10,17,12,19,9,5,3,2,2,0,2,1,2,3,
0,0,1027,144,243,4,0,-1,false,false,37,54,13,3,16,11,4,17,13,6,4,5,3,13,19,7,9,10,14,8,16,1,1,3,1,3,0,1,0,1,
0,0,1028,144,234,4,0,-1,true,false,41,56,13,12,10,16,4,1,11,4,4,4,16,12,19,19,10,9,14,0,15,2,2,0,3,1,0,2,0,0,
0,0,1029,144,234,4,0,-1,true,false,40,55,13,3,10,16,17,19,11,6,2,4,3,12,4,19,10,9,5,14,15,16,1,0,1,3,0,3,1,0,
0,0,1030,144,102,4,0,-1,true,false,37,53,13,6,10,10,17,18,13,5,4,8,3,11,4,8,10,15,14,16,15,8,1,3,3,0,0,1,1,2,
